Time(s),HeartRate(1/min),OxygenSaturation,MeanArterialPressure(mmHg),CardiacOutput(mL/min)
10.98,72.018771,0.974042,95.321722,5787.331190
11.00,72.018771,0.974042,95.321722,5787.331190
11.02,72.018771,0.974042,95.321722,5787.331190
11.04,72.018771,0.974042,95.321722,5787.331190
11.06,72.018771,0.974042,95.321722,5787.331190
11.08,72.018771,0.974042,95.321722,5787.331190
11.10,72.018771,0.974042,95.321722,5787.331190
11.12,72.018771,0.974042,95.321722,5787.331190
11.14,72.018771,0.974042,95.321722,5787.331190
11.16,72.018771,0.974042,95.321722,5787.331190
11.18,72.018771,0.974042,95.321722,5787.331190
11.20,72.018771,0.974042,95.321722,5787.331190
11.22,72.018771,0.974042,95.321722,5787.331190
11.24,72.018771,0.974042,95.321722,5787.331190
11.26,72.018771,0.974042,95.321722,5787.331190
11.28,72.018771,0.974042,95.321722,5787.331190
11.30,72.018771,0.974042,95.321722,5787.331190
11.32,72.019881,0.974042,95.327843,5788.110760
11.34,72.019881,0.974042,95.327843,5788.110760
11.36,72.019881,0.974042,95.327843,5788.110760
11.38,72.019881,0.974042,95.327843,5788.110760
11.40,72.019881,0.974042,95.327843,5788.110760
11.42,72.019881,0.974037,95.327843,5788.110760
11.44,72.019881,0.974031,95.327843,5788.110760
11.46,72.019881,0.974023,95.327843,5788.110760
11.48,72.019881,0.974015,95.327843,5788.110760
11.50,72.019881,0.974009,95.327843,5788.110760
11.52,72.019881,0.974003,95.327843,5788.110760
11.54,72.019881,0.973998,95.327843,5788.110760
11.56,72.019881,0.973994,95.327843,5788.110760
11.58,72.019881,0.973990,95.327843,5788.110760
11.60,72.019881,0.973987,95.327843,5788.110760
11.62,72.019881,0.973985,95.327843,5788.110760
11.64,72.019881,0.973983,95.327843,5788.110760
11.66,72.019881,0.973981,95.327843,5788.110760
11.68,72.019881,0.973980,95.327843,5788.110760
11.70,72.019881,0.973979,95.327843,5788.110760
11.72,72.019881,0.973978,95.327843,5788.110760
11.74,72.019881,0.973978,95.327843,5788.110760
11.76,72.019881,0.973978,95.327843,5788.110760
11.78,72.019881,0.973978,95.327843,5788.110760
11.80,72.019881,0.973978,95.327843,5788.110760
11.82,72.019881,0.973978,95.327843,5788.110760
11.84,72.019881,0.973978,95.327843,5788.110760
11.86,72.019881,0.973978,95.327843,5788.110760
11.88,72.019881,0.973978,95.327843,5788.110760
11.90,72.019881,0.973978,95.327843,5788.110760
11.92,72.019881,0.973978,95.327843,5788.110760
11.94,72.019881,0.973978,95.327843,5788.110760
11.96,72.019881,0.973978,95.327843,5788.110760
11.98,72.019881,0.973978,95.327843,5788.110760
12.00,72.019881,0.973978,95.327843,5788.110760
12.02,72.019881,0.973978,95.327843,5788.110760
12.04,72.019881,0.973978,95.327843,5788.110760
12.06,72.019881,0.973978,95.327843,5788.110760
12.08,72.019881,0.973978,95.327843,5788.110760
12.10,72.019881,0.973978,95.327843,5788.110760
12.12,72.019881,0.973978,95.327843,5788.110760
12.14,72.019881,0.973978,95.327843,5788.110760
12.16,72.020875,0.973978,95.330656,5788.120690
12.18,72.020875,0.973978,95.330656,5788.120690
12.20,72.020875,0.973978,95.330656,5788.120690
12.22,72.020875,0.973978,95.330656,5788.120690
12.24,72.020875,0.973978,95.330656,5788.120690
12.26,72.020875,0.973979,95.330656,5788.120690
12.28,72.020875,0.973980,95.330656,5788.120690
12.30,72.020875,0.973981,95.330656,5788.120690
12.32,72.020875,0.973982,95.330656,5788.120690
12.34,72.020875,0.973984,95.330656,5788.120690
12.36,72.020875,0.973985,95.330656,5788.120690
12.38,72.020875,0.973985,95.330656,5788.120690
12.40,72.020875,0.973986,95.330656,5788.120690
12.42,72.020875,0.973987,95.330656,5788.120690
12.44,72.020875,0.973987,95.330656,5788.120690
12.46,72.020875,0.973988,95.330656,5788.120690
12.48,72.020875,0.973988,95.330656,5788.120690
12.50,72.020875,0.973988,95.330656,5788.120690
12.52,72.020875,0.973989,95.330656,5788.120690
12.54,72.020875,0.973989,95.330656,5788.120690
12.56,72.020875,0.973989,95.330656,5788.120690
12.58,72.020875,0.973989,95.330656,5788.120690
12.60,72.020875,0.973989,95.330656,5788.120690
12.62,72.020875,0.973989,95.330656,5788.120690
12.64,72.020875,0.973989,95.330656,5788.120690
12.66,72.020875,0.973989,95.330656,5788.120690
12.68,72.020875,0.973989,95.330656,5788.120690
12.70,72.020875,0.973989,95.330656,5788.120690
12.72,72.020875,0.973989,95.330656,5788.120690
12.74,72.020875,0.973989,95.330656,5788.120690
12.76,72.020875,0.973989,95.330656,5788.120690
12.78,72.020875,0.973989,95.330656,5788.120690
12.80,72.020875,0.973989,95.330656,5788.120690
12.82,72.020875,0.973989,95.330656,5788.120690
12.84,72.020875,0.973989,95.330656,5788.120690
12.86,72.020875,0.973989,95.330656,5788.120690
12.88,72.020875,0.973989,95.330656,5788.120690
12.90,72.020875,0.973989,95.330656,5788.120690
12.92,72.020875,0.973989,95.330656,5788.120690
12.94,72.020875,0.973989,95.330656,5788.120690
12.96,72.020875,0.973989,95.330656,5788.120690
12.98,72.020875,0.973989,95.330656,5788.120690
13.00,72.021631,0.973989,95.331168,5788.174731
13.02,72.021631,0.973989,95.331168,5788.174731
13.04,72.021631,0.973989,95.331168,5788.174731
13.06,72.021631,0.973989,95.331168,5788.174731
13.08,72.021631,0.973989,95.331168,5788.174731
13.10,72.021631,0.973993,95.331168,5788.174731
13.12,72.021631,0.973999,95.331168,5788.174731
13.14,72.021631,0.974006,95.331168,5788.174731
13.16,72.021631,0.974013,95.331168,5788.174731
13.18,72.021631,0.974019,95.331168,5788.174731
13.20,72.021631,0.974025,95.331168,5788.174731
13.22,72.021631,0.974029,95.331168,5788.174731
13.24,72.021631,0.974033,95.331168,5788.174731
13.26,72.021631,0.974036,95.331168,5788.174731
13.28,72.021631,0.974039,95.331168,5788.174731
13.30,72.021631,0.974041,95.331168,5788.174731
13.32,72.021631,0.974043,95.331168,5788.174731
13.34,72.021631,0.974044,95.331168,5788.174731
13.36,72.021631,0.974046,95.331168,5788.174731
13.38,72.021631,0.974047,95.331168,5788.174731
13.40,72.021631,0.974047,95.331168,5788.174731
13.42,72.021631,0.974047,95.331168,5788.174731
13.44,72.021631,0.974047,95.331168,5788.174731
13.46,72.021631,0.974047,95.331168,5788.174731
13.48,72.021631,0.974047,95.331168,5788.174731
13.50,72.021631,0.974047,95.331168,5788.174731
13.52,72.021631,0.974047,95.331168,5788.174731
13.54,72.021631,0.974047,95.331168,5788.174731
13.56,72.021631,0.974047,95.331168,5788.174731
13.58,72.021631,0.974047,95.331168,5788.174731
13.60,72.021631,0.974047,95.331168,5788.174731
13.62,72.021631,0.974047,95.331168,5788.174731
13.64,72.021631,0.974047,95.331168,5788.174731
13.66,72.021631,0.974047,95.331168,5788.174731
13.68,72.021631,0.974047,95.331168,5788.174731
13.70,72.021631,0.974047,95.331168,5788.174731
13.72,72.021631,0.974047,95.331168,5788.174731
13.74,72.021631,0.974047,95.331168,5788.174731
13.76,72.021631,0.974047,95.331168,5788.174731
13.78,72.021631,0.974047,95.331168,5788.174731
13.80,72.021631,0.974047,95.331168,5788.174731
13.82,72.021631,0.974047,95.331168,5788.174731
13.84,72.022120,0.974047,95.320109,5786.655472
13.86,72.022120,0.974047,95.320109,5786.655472
13.88,72.022120,0.974047,95.320109,5786.655472
13.90,72.022120,0.974047,95.320109,5786.655472
13.92,72.022120,0.974047,95.320109,5786.655472
13.94,72.022120,0.974051,95.320109,5786.655472
13.96,72.022120,0.974057,95.320109,5786.655472
13.98,72.022120,0.974063,95.320109,5786.655472
14.00,72.022120,0.974069,95.320109,5786.655472
14.02,72.022120,0.974075,95.320109,5786.655472
14.04,72.022120,0.974080,95.320109,5786.655472
14.06,72.022120,0.974084,95.320109,5786.655472
14.08,72.022120,0.974087,95.320109,5786.655472
14.10,72.022120,0.974090,95.320109,5786.655472
14.12,72.022120,0.974093,95.320109,5786.655472
14.14,72.022120,0.974095,95.320109,5786.655472
14.16,72.022120,0.974096,95.320109,5786.655472
14.18,72.022120,0.974098,95.320109,5786.655472
14.20,72.022120,0.974099,95.320109,5786.655472
14.22,72.022120,0.974100,95.320109,5786.655472
14.24,72.022120,0.974101,95.320109,5786.655472
14.26,72.022120,0.974101,95.320109,5786.655472
14.28,72.022120,0.974101,95.320109,5786.655472
14.30,72.022120,0.974101,95.320109,5786.655472
14.32,72.022120,0.974101,95.320109,5786.655472
14.34,72.022120,0.974101,95.320109,5786.655472
14.36,72.022120,0.974101,95.320109,5786.655472
14.38,72.022120,0.974101,95.320109,5786.655472
14.40,72.022120,0.974101,95.320109,5786.655472
14.42,72.022120,0.974101,95.320109,5786.655472
14.44,72.022120,0.974101,95.320109,5786.655472
14.46,72.022120,0.974101,95.320109,5786.655472
14.48,72.022120,0.974101,95.320109,5786.655472
14.50,72.022120,0.974101,95.320109,5786.655472
14.52,72.022120,0.974101,95.320109,5786.655472
14.54,72.022120,0.974101,95.320109,5786.655472
14.56,72.022120,0.974101,95.320109,5786.655472
14.58,72.022120,0.974101,95.320109,5786.655472
14.60,72.022120,0.974101,95.320109,5786.655472
14.62,72.022120,0.974101,95.320109,5786.655472
14.64,72.022120,0.974101,95.320109,5786.655472
14.66,72.022120,0.974101,95.320109,5786.655472
14.68,72.022689,0.974101,95.320564,5787.724929
14.70,72.022689,0.974101,95.320564,5787.724929
14.72,72.022689,0.974101,95.320564,5787.724929
14.74,72.022689,0.974100,95.320564,5787.724929
14.76,72.022689,0.974100,95.320564,5787.724929
14.78,72.022689,0.974101,95.320564,5787.724929
14.80,72.022689,0.974101,95.320564,5787.724929
14.82,72.022689,0.974101,95.320564,5787.724929
14.84,72.022689,0.974101,95.320564,5787.724929
14.86,72.022689,0.974101,95.320564,5787.724929
14.88,72.022689,0.974101,95.320564,5787.724929
14.90,72.022689,0.974101,95.320564,5787.724929
14.92,72.022689,0.974101,95.320564,5787.724929
14.94,72.022689,0.974101,95.320564,5787.724929
14.96,72.022689,0.974101,95.320564,5787.724929
14.98,72.022689,0.974101,95.320564,5787.724929
15.00,72.022689,0.974101,95.320564,5787.724929
15.02,72.022689,0.974101,95.320564,5787.724929
15.04,72.022689,0.974102,95.320564,5787.724929
15.06,72.022689,0.974102,95.320564,5787.724929
15.08,72.022689,0.974102,95.320564,5787.724929
15.10,72.022689,0.974102,95.320564,5787.724929
15.12,72.022689,0.974102,95.320564,5787.724929
15.14,72.022689,0.974102,95.320564,5787.724929
15.16,72.022689,0.974102,95.320564,5787.724929
15.18,72.022689,0.974102,95.320564,5787.724929
15.20,72.022689,0.974102,95.320564,5787.724929
15.22,72.022689,0.974102,95.320564,5787.724929
15.24,72.022689,0.974102,95.320564,5787.724929
15.26,72.022689,0.974102,95.320564,5787.724929
15.28,72.022689,0.974102,95.320564,5787.724929
15.30,72.022689,0.974102,95.320564,5787.724929
15.32,72.022689,0.974102,95.320564,5787.724929
15.34,72.022689,0.974102,95.320564,5787.724929
15.36,72.022689,0.974102,95.320564,5787.724929
15.38,72.022689,0.974102,95.320564,5787.724929
15.40,72.022689,0.974102,95.320564,5787.724929
15.42,72.022689,0.974102,95.320564,5787.724929
15.44,72.022689,0.974101,95.320564,5787.724929
15.46,72.022689,0.974101,95.320564,5787.724929
15.48,72.022689,0.974101,95.320564,5787.724929
15.50,72.022689,0.974101,95.320564,5787.724929
15.52,72.023350,0.974101,95.322238,5787.813963
15.54,72.023350,0.974101,95.322238,5787.813963
15.56,72.023350,0.974101,95.322238,5787.813963
15.58,72.023350,0.974101,95.322238,5787.813963
15.60,72.023350,0.974101,95.322238,5787.813963
15.62,72.023350,0.974096,95.322238,5787.813963
15.64,72.023350,0.974088,95.322238,5787.813963
15.66,72.023350,0.974080,95.322238,5787.813963
15.68,72.023350,0.974071,95.322238,5787.813963
15.70,72.023350,0.974063,95.322238,5787.813963
15.72,72.023350,0.974056,95.322238,5787.813963
15.74,72.023350,0.974050,95.322238,5787.813963
15.76,72.023350,0.974046,95.322238,5787.813963
15.78,72.023350,0.974042,95.322238,5787.813963
15.80,72.023350,0.974038,95.322238,5787.813963
15.82,72.023350,0.974035,95.322238,5787.813963
15.84,72.023350,0.974033,95.322238,5787.813963
15.86,72.023350,0.974031,95.322238,5787.813963
15.88,72.023350,0.974029,95.322238,5787.813963
15.90,72.023350,0.974028,95.322238,5787.813963
15.92,72.023350,0.974027,95.322238,5787.813963
15.94,72.023350,0.974027,95.322238,5787.813963
15.96,72.023350,0.974027,95.322238,5787.813963
15.98,72.023350,0.974027,95.322238,5787.813963
16.00,72.023350,0.974027,95.322238,5787.813963
16.02,72.023350,0.974027,95.322238,5787.813963
16.04,72.023350,0.974027,95.322238,5787.813963
16.06,72.023350,0.974027,95.322238,5787.813963
16.08,72.023350,0.974027,95.322238,5787.813963
16.10,72.023350,0.974027,95.322238,5787.813963
16.12,72.023350,0.974027,95.322238,5787.813963
16.14,72.023350,0.974027,95.322238,5787.813963
16.16,72.023350,0.974027,95.322238,5787.813963
16.18,72.023350,0.974027,95.322238,5787.813963
16.20,72.023350,0.974027,95.322238,5787.813963
16.22,72.023350,0.974027,95.322238,5787.813963
16.24,72.023350,0.974027,95.322238,5787.813963
16.26,72.023350,0.974027,95.322238,5787.813963
16.28,72.023350,0.974027,95.322238,5787.813963
16.30,72.023350,0.974027,95.322238,5787.813963
16.32,72.023350,0.974027,95.322238,5787.813963
16.34,72.023350,0.974027,95.322238,5787.813963
16.36,72.024094,0.974027,95.328324,5788.590002
16.38,72.024094,0.974027,95.328324,5788.590002
16.40,72.024094,0.974027,95.328324,5788.590002
16.42,72.024094,0.974027,95.328324,5788.590002
16.44,72.024094,0.974027,95.328324,5788.590002
16.46,72.024094,0.974023,95.328324,5788.590002
16.48,72.024094,0.974017,95.328324,5788.590002
16.50,72.024094,0.974009,95.328324,5788.590002
16.52,72.024094,0.974002,95.328324,5788.590002
16.54,72.024094,0.973996,95.328324,5788.590002
16.56,72.024094,0.973990,95.328324,5788.590002
16.58,72.024094,0.973985,95.328324,5788.590002
16.60,72.024094,0.973982,95.328324,5788.590002
16.62,72.024094,0.973978,95.328324,5788.590002
16.64,72.024094,0.973975,95.328324,5788.590002
16.66,72.024094,0.973973,95.328324,5788.590002
16.68,72.024094,0.973971,95.328324,5788.590002
16.70,72.024094,0.973970,95.328324,5788.590002
16.72,72.024094,0.973968,95.328324,5788.590002
16.74,72.024094,0.973967,95.328324,5788.590002
16.76,72.024094,0.973967,95.328324,5788.590002
16.78,72.024094,0.973967,95.328324,5788.590002
16.80,72.024094,0.973967,95.328324,5788.590002
16.82,72.024094,0.973967,95.328324,5788.590002
16.84,72.024094,0.973967,95.328324,5788.590002
16.86,72.024094,0.973967,95.328324,5788.590002
16.88,72.024094,0.973967,95.328324,5788.590002
16.90,72.024094,0.973967,95.328324,5788.590002
16.92,72.024094,0.973967,95.328324,5788.590002
16.94,72.024094,0.973967,95.328324,5788.590002
16.96,72.024094,0.973967,95.328324,5788.590002
16.98,72.024094,0.973967,95.328324,5788.590002
17.00,72.024094,0.973967,95.328324,5788.590002
17.02,72.024094,0.973967,95.328324,5788.590002
17.04,72.024094,0.973967,95.328324,5788.590002
17.06,72.024094,0.973967,95.328324,5788.590002
17.08,72.024094,0.973967,95.328324,5788.590002
17.10,72.024094,0.973967,95.328324,5788.590002
17.12,72.024094,0.973967,95.328324,5788.590002
17.14,72.024094,0.973967,95.328324,5788.590002
17.16,72.024094,0.973967,95.328324,5788.590002
17.18,72.024094,0.973967,95.328324,5788.590002
17.20,72.024729,0.973967,95.331173,5788.587421
17.22,72.024729,0.973967,95.331173,5788.587421
17.24,72.024729,0.973967,95.331173,5788.587421
17.26,72.024729,0.973967,95.331173,5788.587421
17.28,72.024729,0.973967,95.331173,5788.587421
17.30,72.024729,0.973967,95.331173,5788.587421
17.32,72.024729,0.973969,95.331173,5788.587421
17.34,72.024729,0.973971,95.331173,5788.587421
17.36,72.024729,0.973972,95.331173,5788.587421
17.38,72.024729,0.973974,95.331173,5788.587421
17.40,72.024729,0.973975,95.331173,5788.587421
17.42,72.024729,0.973976,95.331173,5788.587421
17.44,72.024729,0.973977,95.331173,5788.587421
17.46,72.024729,0.973978,95.331173,5788.587421
17.48,72.024729,0.973978,95.331173,5788.587421
17.50,72.024729,0.973979,95.331173,5788.587421
17.52,72.024729,0.973979,95.331173,5788.587421
17.54,72.024729,0.973980,95.331173,5788.587421
17.56,72.024729,0.973980,95.331173,5788.587421
17.58,72.024729,0.973980,95.331173,5788.587421
17.60,72.024729,0.973981,95.331173,5788.587421
17.62,72.024729,0.973981,95.331173,5788.587421
17.64,72.024729,0.973981,95.331173,5788.587421
17.66,72.024729,0.973981,95.331173,5788.587421
17.68,72.024729,0.973981,95.331173,5788.587421
17.70,72.024729,0.973981,95.331173,5788.587421
17.72,72.024729,0.973981,95.331173,5788.587421
17.74,72.024729,0.973981,95.331173,5788.587421
17.76,72.024729,0.973981,95.331173,5788.587421
17.78,72.024729,0.973981,95.331173,5788.587421
17.80,72.024729,0.973981,95.331173,5788.587421
17.82,72.024729,0.973981,95.331173,5788.587421
17.84,72.024729,0.973981,95.331173,5788.587421
17.86,72.024729,0.973981,95.331173,5788.587421
17.88,72.024729,0.973981,95.331173,5788.587421
17.90,72.024729,0.973981,95.331173,5788.587421
17.92,72.024729,0.973981,95.331173,5788.587421
17.94,72.024729,0.973981,95.331173,5788.587421
17.96,72.024729,0.973981,95.331173,5788.587421
17.98,72.024729,0.973981,95.331173,5788.587421
18.00,72.024729,0.973981,95.331173,5788.587421
18.02,72.024729,0.973981,95.331173,5788.587421
18.04,72.025131,0.973981,95.331720,5788.624184
18.06,72.025131,0.973981,95.331720,5788.624184
18.08,72.025131,0.973981,95.331720,5788.624184
18.10,72.025131,0.973981,95.331720,5788.624184
18.12,72.025131,0.973981,95.331720,5788.624184
18.14,72.025131,0.973985,95.331720,5788.624184
18.16,72.025131,0.973991,95.331720,5788.624184
18.18,72.025131,0.973998,95.331720,5788.624184
18.20,72.025131,0.974005,95.331720,5788.624184
18.22,72.025131,0.974011,95.331720,5788.624184
18.24,72.025131,0.974017,95.331720,5788.624184
18.26,72.025131,0.974021,95.331720,5788.624184
18.28,72.025131,0.974025,95.331720,5788.624184
18.30,72.025131,0.974028,95.331720,5788.624184
18.32,72.025131,0.974031,95.331720,5788.624184
18.34,72.025131,0.974033,95.331720,5788.624184
18.36,72.025131,0.974035,95.331720,5788.624184
18.38,72.025131,0.974037,95.331720,5788.624184
18.40,72.025131,0.974038,95.331720,5788.624184
18.42,72.025131,0.974039,95.331720,5788.624184
18.44,72.025131,0.974040,95.331720,5788.624184
18.46,72.025131,0.974040,95.331720,5788.624184
18.48,72.025131,0.974040,95.331720,5788.624184
18.50,72.025131,0.974040,95.331720,5788.624184
18.52,72.025131,0.974040,95.331720,5788.624184
18.54,72.025131,0.974040,95.331720,5788.624184
18.56,72.025131,0.974040,95.331720,5788.624184
18.58,72.025131,0.974040,95.331720,5788.624184
18.60,72.025131,0.974040,95.331720,5788.624184
18.62,72.025131,0.974040,95.331720,5788.624184
18.64,72.025131,0.974040,95.331720,5788.624184
18.66,72.025131,0.974040,95.331720,5788.624184
18.68,72.025131,0.974040,95.331720,5788.624184
18.70,72.025131,0.974040,95.331720,5788.624184
18.72,72.025131,0.974040,95.331720,5788.624184
18.74,72.025131,0.974040,95.331720,5788.624184
18.76,72.025131,0.974040,95.331720,5788.624184
18.78,72.025131,0.974040,95.331720,5788.624184
18.80,72.025131,0.974040,95.331720,5788.624184
18.82,72.025131,0.974040,95.331720,5788.624184
18.84,72.025131,0.974040,95.331720,5788.624184
18.86,72.025131,0.974040,95.331720,5788.624184
18.88,72.025272,0.974040,95.321573,5787.222234
18.90,72.025272,0.974040,95.321573,5787.222234
18.92,72.025272,0.974040,95.321573,5787.222234
18.94,72.025272,0.974040,95.321573,5787.222234
18.96,72.025272,0.974040,95.321573,5787.222234
18.98,72.025272,0.974043,95.321573,5787.222234
19.00,72.025272,0.974049,95.321573,5787.222234
19.02,72.025272,0.974055,95.321573,5787.222234
19.04,72.025272,0.974061,95.321573,5787.222234
19.06,72.025272,0.974067,95.321573,5787.222234
19.08,72.025272,0.974071,95.321573,5787.222234
19.10,72.025272,0.974075,95.321573,5787.222234
19.12,72.025272,0.974079,95.321573,5787.222234
19.14,72.025272,0.974082,95.321573,5787.222234
19.16,72.025272,0.974084,95.321573,5787.222234
19.18,72.025272,0.974086,95.321573,5787.222234
19.20,72.025272,0.974088,95.321573,5787.222234
19.22,72.025272,0.974089,95.321573,5787.222234
19.24,72.025272,0.974090,95.321573,5787.222234
19.26,72.025272,0.974091,95.321573,5787.222234
19.28,72.025272,0.974092,95.321573,5787.222234
19.30,72.025272,0.974092,95.321573,5787.222234
19.32,72.025272,0.974092,95.321573,5787.222234
